Lfd. Nummer,Name des Flughafens,Ort,Land,IATA,ICAO,Latitude,Longitude,Altitude,Zeitzone,DST,Zeitzonen-Datenbank,geo_punkt,
9780,Strother Field,Winfield,United States,WLD,KWLD,37.16859818,-97.03759766,354,-6,A,America/Chicago,37.16859818,-97.03759766
9784,Perry Municipal Airport,Perry,United States,0,KF22,36.38560104,-97.27719879,305,-6,A,America/Chicago,36.38560104,-97.27719879
9787,Ada Regional Airport,Ada,United States,ADT,KADH,34.804298,-96.671303,310,-6,A,America/Chicago,34.804298,-96.671303
9788,Mesquite Metro Airport,Misquite,United States,0,KHQZ,32.74700165,-96.53040314,136,-6,A,America/Chicago,32.74700165,-96.53040314
9789,Denton Municipal Airport,Denton,United States,0,KDTO,33.20069885,-97.19799805,196,-6,A,America/Chicago,33.20069885,-97.19799805
9792,Brenham Municipal Airport,Brenham,United States,0,K11R,30.21899986,-96.3742981,94,-6,A,America/Chicago,30.21899986,-96.3742981
9795,Kestrel Airpark,San Antonio,United States,0,K1T7,29.81270027,-98.4253006,381,-6,A,America/Chicago,29.81270027,-98.4253006
9797,Wilkes County Airport,North Wilkesboro,United States,IKB,KUKF,36.22280121,-81.09829712,397,-5,A,America/New_York,36.22280121,-81.09829712
9805,Yerbogachen Airport,Yerbogachen,Russia,ERG,UIKE,61.27500153,108.0299988,122,8,N,Asia/Irkutsk,61.27500153,108.0299988
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,KCQW,34.71289825,-79.95700073,73,-5,A,America/New_York,34.71289825,-79.95700073
9821,Suntar Airport,Suntar,Russia,SUY,UENS,62.18500137,117.6350021,138,9,N,Asia/Yakutsk,62.18500137,117.6350021
9829,Mbeya Airport,Mbeya,Tanzania,0,HTMB,-8.919444,33.463889,1707,3,N,Africa/Dar_es_Salaam,-8.919444,33.463889
9830,Mpanda Airport,Mpanda,Tanzania,0,HTMP,-6.355374,31.084116,1073,3,N,Africa/Dar_es_Salaam,-6.355374,31.084116
9845,Saertu Airport,Daqing,China,DQA,ZYDQ,46.74638889,125.1405556,151,8,N,Asia/Shanghai,46.74638889,125.1405556
9848,Lindu Airport,Yinchun,China,LDS,ZYLD,47.75205556,129.019125,241,8,N,Asia/Shanghai,47.75205556,129.019125
9849,Anshun Huangguoshu Airport,Anshun,China,AVA,ZUAS,26.26055556,105.8733333,1467,8,N,Asia/Shanghai,26.26055556,105.8733333
9862,Tatenhill Airfield,Burton-on-Trent,United Kingdom,0,EGBM,52.81470108,-1.761109948,134,0,U,Europe/London,52.81470108,-1.761109948
9863,Full Sutton Airfield,York,United Kingdom,0,EGNU,53.980598,-0.864722,26,0,U,Europe/London,53.980598,-0.864722
9868,Mulia Airport,Mulia,Indonesia,LII,WAJM,-3.7018,137.957,1989,9,N,Asia/Jayapura,-3.7018,137.957
9873,Wasior Airport,Wasior,Indonesia,WSR,WASW,-2.721,134.5061,15,9,N,Asia/Jayapura,-2.721,134.5061
9875,Lasikin Airport,Sinabang,Indonesia,0,WITG,2.410279989,96.32559967,6,7,N,Asia/Jakarta,2.410279989,96.32559967
9886,Seunagan Airport,Nagan Raya,Indonesia,MEQ,WITC,4.25,96.21700287,3,7,N,0,4.25,96.21700287
9890,Sanggata/Sangkimah Airport,Sanggata,Indonesia,SGQ,WRLA,0.3847,117.543,18,8,N,0,0.3847,117.543
9892,Selayar/Aroepala Airport,Selayar,Indonesia,0,WAWH,-6.1751,120.4362,9,8,N,0,-6.1751,120.4362
9898,Oksibil Airport,Oksibil,Indonesia,OKL,WAJO,-4.9071,140.6277,1315,9,N,0,-4.9071,140.6277
9904,Richmond Airport,Richmond,Australia,RCM,YRMD,-20.70190048,143.1150055,206,10,N,0,-20.70190048,143.1150055
9938,Asheboro Regional Airport,Asheboro,United States,0,KHBI,35.65449905,-79.8946991,205,-5,A,0,35.65449905,-79.8946991
10057,Farah Airport,Farah,Afghanistan,FAH,OAFR,32.36700058,62.18299866,940,4.3,N,0,32.36700058,62.18299866
10061,Pasighat Airport,Pasighat,India,IXT,VEPG,28.06609917,95.33560181,145,5.3,N,0,28.06609917,95.33560181
10062,Kee Field,Pineville,United States,0,KI16,37.60039902,-81.55930328,543,-5,A,0,37.60039902,-81.55930328
10089,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,0,LFQO,50.68719864,3.075560093,21,1,E,0,50.68719864,3.075560093
10102,Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.33699989,-98.47109985,176,-5,A,0,29.33699989,-98.47109985
10107,Alpine Casparis Municipal Airport,Alpine,United States,ALE,KE38,30.38419914,-103.6839981,1376,-5,A,0,30.38419914,-103.6839981
10116,Bunbury Airport,Bunbury,Australia,BUY,YBUN,-33.37829971,115.677002,16,8,U,0,-33.37829971,115.677002
10117,Cable Airport,Upland,United States,CCB,KCCB,34.11159897,-117.6880035,440,-8,A,0,34.11159897,-117.6880035
10121,Mount Sterling Montgomery County Airport,Mount Sterling,United States,0,KIOB,38.05810165,-83.979599,311,-5,A,0,38.05810165,-83.979599
10130,Mc Pherson Airport,Mc Pherson,United States,0,KMPR,38.35240173,-97.69129944,457,-5,A,0,38.35240173,-97.69129944
10135,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,SZT,MMSC,16.69029999,-92.53009796,2349,-6,N,America/Mexico_City,16.69029999,-92.53009796
10137,Dunnville Airport,Dunnville,Canada,DU9,CDU9,42.87220001,-79.59580231,183,-5,A,0,42.87220001,-79.59580231
10138,Brunswick County Airport,Oak Island,United States,0,KSUT,33.9292984,-78.07499695,7,-5,A,0,33.9292984,-78.07499695
10139,Chesterfield County Airport,Richmond,United States,0,KFCI,37.40650177,-77.52500153,72,-4,A,0,37.40650177,-77.52500153
10149,Witberg Tswalu Airport,Dedeben,South Africa,0,FATW,-27.20499992,22.48189926,1195,2,N,0,-27.20499992,22.48189926
10151,Mana Pools Airport,Mana Pools,Zimbabwe,0,FVMN,-15.768735,29.385617,396,2,N,0,-15.768735,29.385617
10155,Brigadeiro Cabral Airport,Divinopolis,Brazil,DIQ,SNDV,-20.1807003,-44.8708992,795,-3,S,0,-20.1807003,-44.8708992
10157,Berdyansk Airport,Berdyansk,Ukraine,ERD,UKDB,46.81499863,36.7580986,52,2,E,0,46.81499863,36.7580986
10161,Shobdon Aerodrome,Shobdon,United Kingdom,0,EGBS,52.24169922,-2.881109953,97,0,E,0,52.24169922,-2.881109953
10184,Lavrentiya Airport,Lavrentiya,Russia,0,UHML,65.58000183,-170.9966736,9,12,N,Asia/Anadyr,65.58000183,-170.9966736
10209,Beijing Daxing International Airport,Beijing,China,PKX,ZBAD,39.509945,116.41092,30,8,U,0,39.509945,116.41092
10363,Hechi Jinchengjiang Airport,Hechi,China,HCJ,ZGHC,24.805,107.6997,677,8,U,0,24.805,107.6997
10370,Kadina Airport,Kadina,Australia,0,YKDI,-33.97669983,137.6600037,13,9.5,O,0,-33.97669983,137.6600037
10371,General WM J Fox Airfield,Lancaster,United States,WJF,KWJF,34.74110031,-118.2190018,717,-8,A,0,34.74110031,-118.2190018
10611,Ali Air Base,Nasiriyah,Iraq,0,ORTL,30.93580055,46.09009933,6,3,U,0,30.93580055,46.09009933
10745,Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,0,EGKH,51.156898,0.641667,22,0,E,0,51.156898,0.641667
10746,Panshanger Aerodrome,Panshanger,United Kingdom,0,EGLG,51.80250168,-0.158056006,76,0,E,0,51.80250168,-0.158056006
10753,Haast Aerodrome,Haast,New Zealand,0,NZHT,-43.86529922,169.0410004,4,12,Z,0,-43.86529922,169.0410004
10776,Meschede-Schüren Airport,Meschede,Deutschland,0,EDKM,51.30277634,8.239167213,437,1,E,0,51.30277634,8.239167213
10800,Dongji Aiport,Fuyuan,China,FYJ,ZYFY,48.199494,134.366447,0,8,N,0,48.199494,134.366447
10804,Frooba Heliport,Frooba,Faroe Islands,0,EKFA,61.54370117,-6.774419785,23,1,E,0,61.54370117,-6.774419785
10937,Liupanshui Yuezhao Airport,Liupanshui,China,LPF,ZUPS,26.609417,104.979,0,8,N,0,26.609417,104.979
10938,Kaili Airport,Kaili,China,KJH,ZUKJ,26.972,107.988,949,8,N,0,26.972,107.988
10941,Arxan Yi'ershi Airport,Arxan,China,YIE,ZBES,47.3106,119.9117,891,8,N,0,47.3106,119.9117
10942,Hengyang Nanyue Airport,Hengyang,China,HNY,ZGHY,26.9053,112.627998,0,8,N,0,26.9053,112.627998
10949,Wonsan Kalma International Airport,Wonsan,North Korea,WOS,ZKWS,39.166801,127.486,2,8.5,N,0,39.166801,127.486
10952,Magas Airport,Magas,Russia,IGT,URMS,43.32229996,45.01259995,355,3,N,Europe/Moscow,43.32229996,45.01259995
11009,Captain Auguste George Airport,Anegada,British Virgin Islands,NGD,TUPA,18.72719955,-64.32969666,3,-4,U,0,18.72719955,-64.32969666
11010,Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,KTOI,31.860399,-86.012101,121,-5,A,0,31.860399,-86.012101
11017,Ryan Field,Tucson,United States,0,KRYN,32.14220047,-111.1750031,737,-7,A,0,32.14220047,-111.1750031
11018,Efogi Airport,Efogi,Papua New Guinea,EFG,AYEF,-9.153805556,147.6598056,1189,10,N,0,-9.153805556,147.6598056
11048,Luzern-Beromunster Airport,Lucerne,Switzerland,0,LSZO,47.18999863,8.204719543,654,1,E,0,47.18999863,8.204719543
11049,La Grand'combe Airport,La Grand'Combe,France,0,LFTN,44.24440002,4.012219906,502,1,E,0,44.24440002,4.012219906
11051,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,4,3,N,0,25.273056,51.608056
11054,Canmore Municipal Heliport,Canmore,Canada,0,CEW9,51.07780075,-115.3379974,1309,-7,A,0,51.07780075,-115.3379974
11067,Ridgely Airpark,Ridgely,United States,0,KRJD,38.9701004,-75.86630249,20,-5,A,0,38.9701004,-75.86630249
11069,Scott City Municipal Airport,Scott City,United States,0,KTQK,38.47430038,-100.8850021,903,-5,A,0,38.47430038,-100.8850021
11071,Pratt Regional Airport,Pratt,United States,PTT,KPTT,37.70159912,-98.74690247,595,-5,A,0,37.70159912,-98.74690247
11074,Jim Kelly Field,Lexington,United States,LXN,KLXN,40.79100037,-99.77729797,735,-5,A,0,40.79100037,-99.77729797
11080,Elkhart Morton County Airport,Elkhart,United States,0,KEHA,37.000702,-101.879997,1104,-5,A,0,37.000702,-101.879997
11086,Meade Municipal Airport,Meade,United States,0,KMEJ,37.27690125,-100.3560028,771,-5,A,0,37.27690125,-100.3560028
11089,Flagler Aerial Spraying Inc Airport,Flagler,United States,0,CO00,39.27999878,-103.0670013,1507,-6,A,0,39.27999878,-103.0670013
11090,Independence Municipal Airport,Independence,United States,IDP,KIDP,37.15840149,-95.77839661,251,-5,A,0,37.15840149,-95.77839661
11110,Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,KMPO,41.137503,-75.378897,584,-5,A,0,41.137503,-75.378897
11129,Nordborg Flyveplads,Nordborg,Denmark,0,EKNB,55.07485,9.753379,0,1,E,0,55.07485,9.753379
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,KOFK,41.98550034,-97.43509674,479,-6,A,0,41.98550034,-97.43509674
11140,Kajjansi Airfield,Kampala,Uganda,0,HUKJ,0.1968,32.55297,1141,3,N,0,0.1968,32.55297
11142,Paracatu Airport,Paracatu,Brazil,0,SNZR,-17.24259949,-46.8830986,719,-3,S,0,-17.24259949,-46.8830986
11143,Das Bandeirinhas Airport,Conselheiro Lafaiete,Brazil,0,SNKF,-20.738585,-43.797444,1060,-3,S,0,-20.738585,-43.797444
11153,Peter O Knight Airport,Tampa,United States,TPF,KTPF,27.91559982,-82.44930267,2,-5,U,0,27.91559982,-82.44930267
11170,Lure Malbouhans Air Base,Malbouhans,France,0,LFYL,47.7047,6.54583,317,1,E,0,47.7047,6.54583
11175,Parati Airport,Paraty,Brazil,0,SDTK,-23.22439957,-44.72029877,3,-3,S,0,-23.22439957,-44.72029877
11176,Umberto Modiano Airport,Buzios,Brazil,BZC,SBBZ,-22.77099991,-41.96289825,3,-3,S,0,-22.77099991,-41.96289825
11178,Itaperuna Airport,Itaperuna,Brazil,ITP,SDUN,-21.21929932,-41.87590027,125,-3,S,0,-21.21929932,-41.87590027
11181,Saquarema Airport,Saquarema,Brazil,0,SDSK,-22.92972183,-42.50694275,8,-3,S,0,-22.92972183,-42.50694275
11195,Ikela Airport,Ikela,Congo (Kinshasa),IKL,FZGV,-1.048109,23.372501,391,1,U,0,-1.048109,23.372501
11201,Vila Rica Airport,Vila Rica,Brazil,VLP,SWVC,-9.97944355,-51.14222336,272,-4,S,0,-9.97944355,-51.14222336
11203,Cáceres Airport,Caceres,Brazil,CCX,SWKC,-16.04360008,-57.62990189,150,-4,S,0,-16.04360008,-57.62990189
11210,Arapiraca Airport,Arapiraca,Brazil,APQ,SNAL,-9.775360107,-36.62919998,270,-3,N,0,-9.775360107,-36.62919998
11257,Dharavandhoo Airport,DHARAVANDHOO,Maldives,DRV,VRMD,5.1561,73.1302,2,5,N,0,5.1561,73.1302
11269,Tydeo Larre Borges Airport,Paysandu,Uruguay,PDU,SUPU,-32.36330032,-58.06190109,42,-3,S,0,-32.36330032,-58.06190109
11273,Horsham Airport,Horsham,Australia,HSM,YHSM,-36.66970062,142.1730042,136,10,O,0,-36.66970062,142.1730042
11274,Swan Hill Airport,Swan Hill,Australia,SWH,YSWH,-35.37580109,143.5330048,71,10,O,0,-35.37580109,143.5330048
11292,Kahemba Airport,Kahemba,Congo (Kinshasa),0,FZCF,-7.333000183,19.0170002,1044,1,U,0,-7.333000183,19.0170002
11295,São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,SQX,SSOE,-26.78160095,-53.50350189,664,-3,S,0,-26.78160095,-53.50350189
11352,Thamkharka Airport,Thamkharka,Nepal,0,VNTH,27.04787,86.858022,1597,5.75,U,0,27.04787,86.858022
11356,Ordu Giresun Airport,Ordu-Giresun,Turkey,OGU,LTCB,40.966047,38.080994,3,2,E,0,40.966047,38.080994
11431,San Sebastián Airport,San Sebastian,Chile,0,SCSS,-53.31700134,-68.65000153,15,-4,S,0,-53.31700134,-68.65000153
11452,Leopoldsburg Airfield,Leopoldsburg,Belgium,0,EBLE,51.12,5.3072222,63,1,E,0,51.12,5.3072222
11473,Jinchuan Airport,Jinchuan,China,JIC,ZLJC,38.54222222,102.3483333,1445,8,U,0,38.54222222,102.3483333
11658,Dulkaninna Airport,Dulkaninna,Australia,DLK,YDLK,-29.01329994,138.4810028,0,9.5,U,0,-29.01329994,138.4810028
11684,Kenora Seaplane Base,Kenora,Canada,0,CJM9,49.767424,-94.49274,323,-6,A,0,49.767424,-94.49274
11700,Siquijor Airport,Siquijor,Philippines,0,RPVZ,9.214203223,123.4722519,0,8,N,0,9.214203223,123.4722519
11717,Taroom Airport,Taroom,Australia,XTO,YTAM,-25.80170059,149.8999939,73,10,N,0,-25.80170059,149.8999939
11719,Ærø Airport,Aero,Denmark,0,EKAE,54.85279846,10.45639992,1,1,E,0,54.85279846,10.45639992
11721,Aschaffenburg Airport,Aschaffenburg,Deutschland,0,EDFC,49.93888855,9.06388855,125,1,E,0,49.93888855,9.06388855
11737,Marburg-Schönstadt Airport,Schoenstadt,Deutschland,0,EDFN,50.87444305,8.81499958,254,1,E,0,50.87444305,8.81499958
11742,Union County Airport,Marysville,United States,0,KMRT,40.22470093,-83.35160065,311,-5,A,0,40.22470093,-83.35160065
11743,La Grande-4 Airport,La Grande-4,Canada,YAH,CYAH,53.75469971,-73.6753006,306,0,0,0,53.75469971,-73.6753006
11747,Nipawin Airport,Nipawin,Canada,0,CYBU,53.33250046,-104.0080032,372,0,0,0,53.33250046,-104.0080032
11749,Blue River Airport,Blue River,Canada,0,CYCP,52.11669922,-119.2829971,683,0,0,0,52.11669922,-119.2829971
11751,Ross River Airport,Ross River,Canada,XRR,CYDM,61.97060013,-132.4230042,705,0,0,0,61.97060013,-132.4230042
11752,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,Canada,YDO,CYDO,48.7784996,-72.375,113,0,0,0,48.7784996,-72.375
11754,Goderich Airport,Goderich,Canada,0,CYGD,43.76689911,-81.71060181,217,0,0,0,43.76689911,-81.71060181
11755,Hope Airport,Hope,Canada,YHE,CYHE,49.36830139,-121.4980011,39,0,0,0,49.36830139,-121.4980011
11756,Haines Junction Airport,Haines Junction,Canada,YHT,CYHT,60.78919983,-137.5460052,655,0,0,0,60.78919983,-137.5460052
11760,Leaf Rapids Airport,Leaf Rapids,Canada,YLR,CYLR,56.51330185,-99.98529816,292,0,0,0,56.51330185,-99.98529816
11763,Nejanilini Lake Airport,Nejanilini Lake,Canada,0,CYNN,59.48749924,-97.78029633,305,0,0,0,59.48749924,-97.78029633
11764,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,YOS,CYOS,44.59030151,-80.83750153,307,0,0,0,44.59030151,-80.83750153
11772,Vernon Airport,Vernon,Canada,YVE,CYVK,50.24810028,-119.3310013,347,0,0,0,50.24810028,-119.3310013
11774,Shuswap Regional Airport,Salmon Arm,Canada,YSN,CZAM,50.682802,-119.228996,534,0,0,0,50.682802,-119.228996
11775,Kelsey Airport,Kelsey,Canada,KES,CZEE,56.03749847,-96.50969696,183,0,0,0,56.03749847,-96.50969696
11777,Grand Forks Airport,Grand Forks,Canada,ZGF,CZGF,49.0155983,-118.4309998,524,0,0,0,49.0155983,-118.4309998
11782,Pincher Creek Airport,Pincher Creek,Canada,WPC,CZPC,49.52059937,-113.9970016,1190,0,0,0,49.52059937,-113.9970016
11784,Ignace Municipal Airport,Ignace,Canada,ZUC,CZUC,49.42969894,-91.71779633,437,0,0,0,49.42969894,-91.71779633
11785,Neubrandenburg Airport,Neubrandenburg,Deutschland,FNB,EDBN,53.6022,13.306,69,0,0,0,53.6022,13.306
11790,Bia?a Podlaska Airfield,Bia?a Podlaska,Poland,BXP,EPBP,52.00078,23.1325278,148,0,0,0,52.00078,23.1325278
11792,Deblin Military Air Base,D?blin,Poland,0,EPDE,51.55139923,21.89360046,119,0,0,0,51.55139923,21.89360046
11794,Minsk Mazowiecki Military Air Base,,Poland,0,EPMM,52.19549942,21.65589905,184,0,0,0,52.19549942,21.65589905
11795,Powidz Military Air Base,,Poland,0,EPPW,52.379398,17.853901,113,0,0,0,52.379398,17.853901
11800,J?kabpils Air Base,J?kabpils,Latvia,0,EVKA,56.534698,25.8925,88,0,0,0,56.534698,25.8925
11801,J?rmala Airport,Tukums,Latvia,0,EVTA,56.9422,23.2239,67,0,0,0,56.9422,23.2239
11802,K?dainiai Air Base,K?dainiai,Lithuania,0,EYKD,55.31169891,23.95639992,52,0,0,0,55.31169891,23.95639992
11803,Lime Acres Finsch Mine Airport,Lime Acres,South Africa,LMR,FALC,-28.36009979,23.43910027,1493,0,0,0,-28.36009979,23.43910027
11806,Sumbe Airport,Sumbe,Angola,NDD,FNSU,-11.16790009,13.84749985,11,0,0,0,-11.16790009,13.84749985
11809,Mariental Airport,Mariental,Namibia,0,FYML,-24.60540009,17.92539978,1112,0,0,0,-24.60540009,17.92539978
11814,St Louis Regional Airport,Alton/St Louis,United States,ALN,KALN,38.89030075,-90.04599762,166,0,0,0,38.89030075,-90.04599762
11815,Chandler Field,Alexandria,United States,AXN,KAXN,45.86629868,-95.3946991,434,0,0,0,45.86629868,-95.3946991
11816,Columbus Municipal Airport,Columbus,United States,CLU,KBAK,39.26190186,-85.89630127,200,0,0,0,39.26190186,-85.89630127
11820,Miley Memorial Field,Big Piney,United States,BPI,KBPI,42.58509827,-110.1110001,2130,0,0,0,42.58509827,-110.1110001
11823,Burley Municipal Airport,Burley,United States,BYI,KBYI,42.54259872,-113.7720032,1265,0,0,0,42.54259872,-113.7720032
11825,Chanute Martin Johnson Airport,Chanute,United States,CNU,KCNU,37.66880035,-95.48509979,305,0,0,0,37.66880035,-95.48509979
11830,Deming Municipal Airport,Deming,United States,DMN,KDMN,32.26229858,-107.7210007,1315,0,0,0,32.26229858,-107.7210007
11831,Desert Rock Airport,Mercury,United States,DRA,KDRA,36.6194,-116.032997,1010,0,0,0,36.6194,-116.032997
11838,Monticello Municipal Ellis Field,Monticello,United States,0,KLLQ,33.6385994,-91.75099945,82,0,0,0,33.6385994,-91.75099945
11842,Southern Illinois Airport,Carbondale/Murphysboro,United States,MDH,KMDH,37.77809906,-89.2519989,125,0,0,0,37.77809906,-89.2519989
11848,Ottumwa Regional Airport,Ottumwa,United States,OTM,KOTM,41.10660172,-92.44789886,258,0,0,0,41.10660172,-92.44789886
11849,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,OZR,KOZR,31.27569962,-85.71340179,92,0,0,0,31.27569962,-85.71340179
11852,New Richmond Regional Airport,New Richmond,United States,0,KRNH,45.14830017,-92.5381012,304,0,0,0,45.14830017,-92.5381012
11855,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,36.66279984,-121.6060028,26,0,0,0,36.66279984,-121.6060028
11859,Aurora State Airport,Aurora,United States,0,KUAO,45.24710083,-122.7699966,61,0,0,0,45.24710083,-122.7699966
11862,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,30.74690056,-95.58719635,111,0,0,0,30.74690056,-95.58719635
11868,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV,39.94440079,-81.89209747,274,0,0,0,39.94440079,-81.89209747
11876,Dolna Mitropoliya Air Base,Dolna Mitropoliya,Bulgaria,0,LBPL,43.451401,24.5028,101,0,0,0,43.451401,24.5028
11877,Balchik Air Base,Balchik,Bulgaria,0,LBWB,43.42380142,28.18129921,201,0,0,0,43.42380142,28.18129921
11882,Trento-Mattarello Airport,Trento (TN),Italy,0,LIDT,46.0214,11.1242,186,0,0,0,46.0214,11.1242
11883,Alessandria Airport,Alessandria,Italy,0,LILA,44.925201,8.62513,91,0,0,0,44.925201,8.62513
11884,Biella-Cerrione Airport,Biella (BI),Italy,0,LILE,45.4953,8.10278,280,0,0,0,45.4953,8.10278
11886,Casale Monferrato Airport,Casale Monferrato,Italy,0,LILM,45.111198,8.45603,115,0,0,0,45.111198,8.45603
11888,Novi Ligure Airport,Novi Ligure,Italy,0,LIMR,44.779999,8.78639,185,0,0,0,44.779999,8.78639
11890,Câmpia Turzii Air Base,Câmpia Turzii,Romania,0,LRCT,46.50230026,23.8859005,330,0,0,0,46.50230026,23.8859005
11891,M?rcule?ti International Airport,M?rcule?ti,Moldova,0,LUBM,47.86270142,28.21279907,95,0,0,0,47.86270142,28.21279907
11892,Cahul International Airport,Cahul,Moldova,0,LUCH,45.84379959,28.26370049,199,0,0,0,45.84379959,28.26370049
11893,Tiraspol Airport,Tiraspol,Moldova,0,LUTR,46.86809921,29.59059906,43,0,0,0,46.86809921,29.59059906
11895,Rubelsanto Airport,Rubelsanto,Guatemala,RUV,MGRB,15.99199963,-90.44529724,130,0,0,0,15.99199963,-90.44529724
11897,Upala Airport,Upala,Costa Rica,UPL,MRUP,10.8922,-85.016197,56,0,0,0,10.8922,-85.016197
11898,San Nicolas De Bari Airport,San Nicolás,Cuba,QSN,MUNB,22.7560997,-81.92089844,15,0,0,0,22.7560997,-81.92089844
11899,San Julian Air Base,Pinar Del Rio,Cuba,SNJ,MUSJ,22.09530067,-84.15200043,30,0,0,0,22.09530067,-84.15200043
11904,Hamadan Air Base,Hamadan,Iran,0,OIHS,35.21160126,48.65340042,1710,0,0,0,35.21160126,48.65340042
11906,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,XIJ,OKAJ,28.93479919,47.79190063,125,0,0,0,28.93479919,47.79190063
11912,Mushaf Air Base,Sargodha,Pakistan,SGI,OPSR,32.04859924,72.66500092,187,0,0,0,32.04859924,72.66500092
11913,Qayyarah West Airport,Qayyarah,Iraq,RQW,ORQW,35.76720047,43.12509918,228,0,0,0,35.76720047,43.12509918
